22	6	2015	15	3.60
22	6	2015	16	2.60
22	6	2015	17	1.00
22	6	2015	18	1.20
22	6	2015	19	5.60
22	6	2015	20	2.40
22	6	2015	21	2.80
22	6	2015	22	3.60
22	6	2015	23	4.20
23	6	2015	0	1.60
23	6	2015	1	0.60
23	6	2015	2	0.60
23	6	2015	3	0.00
23	6	2015	4	0.00
23	6	2015	5	0.00
23	6	2015	6	0.00
23	6	2015	7	0.00
23	6	2015	8	0.00
23	6	2015	9	0.00
23	6	2015	10	0.00
23	6	2015	11	0.00
23	6	2015	12	0.00
23	6	2015	13	0.00
23	6	2015	14	0.00
23	6	2015	15	0.00
23	6	2015	16	0.00
23	6	2015	17	0.00
23	6	2015	18	0.00
23	6	2015	19	0.00
23	6	2015	20	0.00
23	6	2015	21	0.00
23	6	2015	22	0.00
23	6	2015	23	0.00
24	6	2015	0	0.00
24	6	2015	1	0.00
24	6	2015	2	0.00
24	6	2015	3	0.00
24	6	2015	4	0.00
24	6	2015	5	0.00
24	6	2015	6	0.00
24	6	2015	7	0.00
24	6	2015	8	0.20
24	6	2015	9	0.00
24	6	2015	10	0.00
24	6	2015	11	0.00
24	6	2015	12	0.00
24	6	2015	13	0.00
24	6	2015	14	0.00
24	6	2015	15	0.00
24	6	2015	16	0.00
24	6	2015	17	0.00
24	6	2015	18	0.00
24	6	2015	19	0.00
24	6	2015	20	0.00
24	6	2015	21	0.00
24	6	2015	22	0.00
24	6	2015	23	0.00
25	6	2015	0	0.00
25	6	2015	1	0.00
25	6	2015	2	0.00
25	6	2015	3	0.00
25	6	2015	4	0.00
25	6	2015	5	0.00
25	6	2015	6	0.00
25	6	2015	7	0.00
25	6	2015	8	0.00
25	6	2015	9	0.20
25	6	2015	10	0.00
25	6	2015	11	0.00
25	6	2015	12	0.00
25	6	2015	13	0.00
25	6	2015	14	0.00
25	6	2015	15	0.00
25	6	2015	16	0.00
25	6	2015	17	0.00
25	6	2015	18	0.00
25	6	2015	19	0.00
25	6	2015	20	0.00
25	6	2015	21	0.00
25	6	2015	22	0.00
25	6	2015	23	0.00
26	6	2015	0	0.00
26	6	2015	1	0.00
26	6	2015	2	0.00
26	6	2015	3	0.00
26	6	2015	4	0.00
26	6	2015	5	0.00
26	6	2015	6	0.00
26	6	2015	7	0.00
26	6	2015	8	0.20
26	6	2015	9	0.00
